Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=0, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='/home/ubuntu/Distributed-DCGAN/output_nproc_2_at_20220509-120059', seed=0)
Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=1, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='/home/ubuntu/Distributed-DCGAN/output_nproc_2_at_20220509-120059', seed=0)
Using seed: 0
Using GPU: False
Using seed: 0
Using GPU: False
Rank: 0. World Size: 2
Rank: 1. World Size: 2
Dataset cifar10 loaded
Dataset cifar10 loaded
Rank,0,Initialization Time: 0.7889525890350342
Rank: 0, Epoch: 0, Training ...
Rank,1,Initialization Time: 0.7892622947692871
Rank: 1, Epoch: 0, Training ...
[epoch: 0/1][iteration: 14/1563][rank: 1] Loss_D: 0.7184, Loss_G: 11.7146, D(x): 0.9134, D(G(z)): 0.4458 / 0.0000, iteration time: 1.0480s
[epoch: 0/1][iteration: 15/1563][rank: 1] Loss_D: 0.2686, Loss_G: 11.0640, D(x): 0.8165, D(G(z)): 0.0005 / 0.0000, iteration time: 1.0379s
[epoch: 0/1][iteration: 15/1563][rank: 0] Loss_D: 0.5101, Loss_G: 11.0640, D(x): 0.7042, D(G(z)): 0.0005 / 0.0000, iteration time: 1.0476s
[epoch: 0/1][iteration: 16/1563][rank: 1] Loss_D: 0.1349, Loss_G: 7.2226, D(x): 0.8862, D(G(z)): 0.0027 / 0.0008, iteration time: 1.0488s
[epoch: 0/1][iteration: 16/1563][rank: 0] Loss_D: 0.1225, Loss_G: 7.2226, D(x): 0.8960, D(G(z)): 0.0027 / 0.0008, iteration time: 1.0472s
[epoch: 0/1][iteration: 17/1563][rank: 1] Loss_D: 1.1920, Loss_G: 12.4379, D(x): 0.9357, D(G(z)): 0.6561 / 0.0000, iteration time: 1.0530s
[epoch: 0/1][iteration: 17/1563][rank: 0] Loss_D: 1.1615, Loss_G: 12.4379, D(x): 0.9648, D(G(z)): 0.6561 / 0.0000, iteration time: 1.0530s
[epoch: 0/1][iteration: 18/1563][rank: 0] Loss_D: 0.2460, Loss_G: 12.6262, D(x): 0.8093, D(G(z)): 0.0001 / 0.0000, iteration time: 1.0429s
[epoch: 0/1][iteration: 18/1563][rank: 1] Loss_D: 0.2270, Loss_G: 12.6262, D(x): 0.8280, D(G(z)): 0.0001 / 0.0000, iteration time: 1.0455s
[epoch: 0/1][iteration: 19/1563][rank: 0] Loss_D: 0.1846, Loss_G: 10.0672, D(x): 0.8541, D(G(z)): 0.0002 / 0.0000, iteration time: 1.0467s
[epoch: 0/1][iteration: 19/1563][rank: 1] Loss_D: 0.1765, Loss_G: 10.0672, D(x): 0.8602, D(G(z)): 0.0002 / 0.0000, iteration time: 1.0354s
[epoch: 0/1][iteration: 20/1563][rank: 1] Loss_D: 0.1017, Loss_G: 5.7754, D(x): 0.9659, D(G(z)): 0.0626 / 0.0038, iteration time: 1.0443s
[epoch: 0/1][iteration: 20/1563][rank: 0] Loss_D: 0.1057, Loss_G: 5.7754, D(x): 0.9625, D(G(z)): 0.0626 / 0.0038, iteration time: 1.0415s
[epoch: 0/1][iteration: 21/1563][rank: 1] Loss_D: 2.7187, Loss_G: 13.2300, D(x): 0.9880, D(G(z)): 0.9248 / 0.0000, iteration time: 1.0356s
[epoch: 0/1][iteration: 21/1563][rank: 0] Loss_D: 2.8174, Loss_G: 13.2300, D(x): 0.9083, D(G(z)): 0.9248 / 0.0000, iteration time: 1.0450s
[epoch: 0/1][iteration: 22/1563][rank: 0] Loss_D: 0.4636, Loss_G: 13.8979, D(x): 0.7325, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0374s
[epoch: 0/1][iteration: 22/1563][rank: 1] Loss_D: 0.2661, Loss_G: 13.8979, D(x): 0.7830, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0509s
[epoch: 0/1][iteration: 23/1563][rank: 1] Loss_D: 0.2506, Loss_G: 13.0104, D(x): 0.8431, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0522s
[epoch: 0/1][iteration: 23/1563][rank: 0] Loss_D: 0.1918, Loss_G: 13.0104, D(x): 0.8545, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0563s
[epoch: 0/1][iteration: 24/1563][rank: 0] Loss_D: 0.1103, Loss_G: 10.7922, D(x): 0.8998, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0571s
[epoch: 0/1][iteration: 24/1563][rank: 1] Loss_D: 0.0735, Loss_G: 10.7922, D(x): 0.9384, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0569s
[epoch: 0/1][iteration: 25/1563][rank: 1] Loss_D: 0.1255, Loss_G: 6.2659, D(x): 0.9095, D(G(z)): 0.0025 / 0.0024, iteration time: 1.0467s
[epoch: 0/1][iteration: 25/1563][rank: 0] Loss_D: 0.0831, Loss_G: 6.2659, D(x): 0.9267, D(G(z)): 0.0025 / 0.0024, iteration time: 1.0478s
[epoch: 0/1][iteration: 26/1563][rank: 1] Loss_D: 1.8717, Loss_G: 12.9819, D(x): 0.9871, D(G(z)): 0.8302 / 0.0000, iteration time: 1.0318s
[epoch: 0/1][iteration: 26/1563][rank: 0] Loss_D: 1.8794, Loss_G: 12.9819, D(x): 0.9799, D(G(z)): 0.8302 / 0.0000, iteration time: 1.0450s
[epoch: 0/1][iteration: 27/1563][rank: 1] Loss_D: 0.1602, Loss_G: 14.0310, D(x): 0.8598, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0492s
[epoch: 0/1][iteration: 27/1563][rank: 0] Loss_D: 0.0332, Loss_G: 14.0310, D(x): 0.9680, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0558s
[epoch: 0/1][iteration: 28/1563][rank: 0] Loss_D: 0.1519, Loss_G: 13.3765, D(x): 0.8741, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0396s
[epoch: 0/1][iteration: 28/1563][rank: 1] Loss_D: 0.4194, Loss_G: 13.3765, D(x): 0.8114, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0496s
[epoch: 0/1][iteration: 29/1563][rank: 1] Loss_D: 0.2553, Loss_G: 11.3025, D(x): 0.8447, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0390s
[epoch: 0/1][iteration: 29/1563][rank: 0] Loss_D: 0.1767, Loss_G: 11.3025, D(x): 0.8552, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0518s
[epoch: 0/1][iteration: 30/1563][rank: 1] Loss_D: 0.0811, Loss_G: 7.6482, D(x): 0.9265, D(G(z)): 0.0005 / 0.0006, iteration time: 1.0428s
[epoch: 0/1][iteration: 30/1563][rank: 0] Loss_D: 0.0840, Loss_G: 7.6482, D(x): 0.9232, D(G(z)): 0.0005 / 0.0006, iteration time: 1.0498s
