Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=0, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='/home/ubuntu/Distributed-DCGAN/output_nproc_1_at_20220509-042745', seed=0)
Using seed: 0
Using GPU: False
Rank: 0. World Size: 1
Dataset cifar10 loaded
Rank,0,Initialization Time: 0.7081625461578369
Rank: 0, Epoch: 0, Training ...
[epoch: 0/1][iteration: 32/3125][rank: 0] Loss_D: 0.2004, Loss_G: 8.6973, D(x): 0.9278, D(G(z)): 0.1128 / 0.0002, iteration time: 0.9795s
[epoch: 0/1][iteration: 33/3125][rank: 0] Loss_D: 0.0638, Loss_G: 7.5996, D(x): 0.9634, D(G(z)): 0.0244 / 0.0006, iteration time: 0.9864s
[epoch: 0/1][iteration: 34/3125][rank: 0] Loss_D: 0.3440, Loss_G: 11.6077, D(x): 0.9630, D(G(z)): 0.2528 / 0.0000, iteration time: 0.9769s
[epoch: 0/1][iteration: 35/3125][rank: 0] Loss_D: 0.1075, Loss_G: 11.7757, D(x): 0.9045, D(G(z)): 0.0002 / 0.0000, iteration time: 0.9796s
[epoch: 0/1][iteration: 36/3125][rank: 0] Loss_D: 0.1841, Loss_G: 9.1691, D(x): 0.8624, D(G(z)): 0.0004 / 0.0001, iteration time: 0.9802s
[epoch: 0/1][iteration: 37/3125][rank: 0] Loss_D: 0.1929, Loss_G: 5.8149, D(x): 0.9031, D(G(z)): 0.0535 / 0.0038, iteration time: 0.9756s
[epoch: 0/1][iteration: 38/3125][rank: 0] Loss_D: 2.0372, Loss_G: 15.6732, D(x): 0.8813, D(G(z)): 0.8302 / 0.0000, iteration time: 0.9859s
[epoch: 0/1][iteration: 39/3125][rank: 0] Loss_D: 0.1082, Loss_G: 16.8785, D(x): 0.9114, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9869s
[epoch: 0/1][iteration: 40/3125][rank: 0] Loss_D: 0.2606, Loss_G: 16.6674, D(x): 0.8293, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9916s
[epoch: 0/1][iteration: 41/3125][rank: 0] Loss_D: 0.2610, Loss_G: 15.6658, D(x): 0.8164, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9817s
[epoch: 0/1][iteration: 42/3125][rank: 0] Loss_D: 0.1720, Loss_G: 14.5055, D(x): 0.8569, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9761s
[epoch: 0/1][iteration: 43/3125][rank: 0] Loss_D: 0.0920, Loss_G: 12.5994, D(x): 0.9334, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9832s
[epoch: 0/1][iteration: 44/3125][rank: 0] Loss_D: 0.0553, Loss_G: 9.9279, D(x): 0.9473, D(G(z)): 0.0000 / 0.0001, iteration time: 0.9737s
[epoch: 0/1][iteration: 45/3125][rank: 0] Loss_D: 0.0371, Loss_G: 5.9586, D(x): 0.9671, D(G(z)): 0.0025 / 0.0029, iteration time: 0.9803s
[epoch: 0/1][iteration: 46/3125][rank: 0] Loss_D: 0.5525, Loss_G: 11.0181, D(x): 0.9599, D(G(z)): 0.3767 / 0.0000, iteration time: 0.9805s
